           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0            Cd0            Cdb
     0.69000000   428.34106413   426.04185232    -0.02178780   608.86281791   602.23901606    -0.05007750     0.00000141    -0.00000140     0.00018875    20.32764482     0.03758932     0.40762453  1974.44031751     0.23793796     0.11731059
     0.69500000   431.38497897   429.05253022    -0.02203839   608.70314046   602.03216498    -0.05015969     0.00000141    -0.00000141     0.00019023    20.32759531     0.03758930     0.40762436  1974.28043025     0.23798136     0.11734316
     0.70000000   434.42809587   432.06217432    -0.02228939   608.54366624   601.82552798    -0.05023800     0.00000141    -0.00000141     0.00019171    20.32754559     0.03758929     0.40762419  1974.12063679     0.23802472     0.11737570
     0.70500000   437.47041634   435.07078622    -0.02254077   608.38461327   601.61932062    -0.05031240     0.00000142    -0.00000141     0.00019320    20.32749510     0.03758927     0.40762402  1973.96093701     0.23806800     0.11740817
     0.71000000   440.51194304   438.07836858    -0.02279251   608.22617751   601.41373660    -0.05038285     0.00000142    -0.00000142     0.00019468    20.32744334     0.03758925     0.40762384  1973.80133076     0.23811113     0.11744052
     0.71500000   443.55267927   441.08492475    -0.02304459   608.06842887   601.20884497    -0.05044933     0.00000142    -0.00000142     0.00019617    20.32739012     0.03758924     0.40762366  1973.64181786     0.23815411     0.11747274
     0.72000000   446.59262837   444.09045808    -0.02329699   607.91130185   601.00458086    -0.05051187     0.00000143    -0.00000142     0.00019766    20.32733562     0.03758922     0.40762348  1973.48239811     0.23819694     0.11750484
     0.72500000   449.63179301   447.09497129    -0.02354970   607.75460469   600.80075459    -0.05057049     0.00000143    -0.00000142     0.00019915    20.32728033     0.03758920     0.40762330  1973.32307137     0.23823968     0.11753686
     0.73000000   452.67017477   450.09846599    -0.02380269   607.59811991   600.59715111    -0.05062524     0.00000143    -0.00000142     0.00020064    20.32722479     0.03758919     0.40762311  1973.16383752     0.23828238     0.11756885
     0.73500000   455.70777432   453.10094293    -0.02405595   607.44170483   600.39362938    -0.05067616     0.00000143    -0.00000143     0.00020214    20.32716939     0.03758917     0.40762292  1973.00469646     0.23832509     0.11760084
     0.74000000   458.74459183   456.10240232    -0.02430945   607.28530067   600.19013129    -0.05072326     0.00000143    -0.00000143     0.00020363    20.32711425     0.03758915     0.40762273  1972.84564813     0.23836782     0.11763283
     0.74500000   461.78062737   459.10284431    -0.02456317   607.12892834   599.98667748    -0.05076653     0.00000144    -0.00000143     0.00020513    20.32705934     0.03758913     0.40762253  1972.68669247     0.23841056     0.11766482
     0.75000000   464.81588126   462.10226926    -0.02481711   606.97264224   599.78332174    -0.05080598     0.00000144    -0.00000143     0.00020663    20.32700451     0.03758912     0.40762233  1972.52782938     0.23845330     0.11769680
     0.75500000   467.85035401   465.10067776    -0.02507123   606.81648416   599.58010535    -0.05084159     0.00000144    -0.00000143     0.00020813    20.32694965     0.03758910     0.40762213  1972.36905881     0.23849602     0.11772876
     0.76000000   470.88404635   468.09807059    -0.02532552   606.66047908   599.37705296    -0.05087337     0.00000144    -0.00000143     0.00020963    20.32689471     0.03758908     0.40762193  1972.21038064     0.23853873     0.11776070
     0.76500000   473.91695907   471.09444858    -0.02557995   606.50463515   599.17417260    -0.05090132     0.00000144    -0.00000144     0.00021113    20.32683965     0.03758906     0.40762172  1972.05179481     0.23858142     0.11779262
     0.77000000   476.94909296   474.08981259    -0.02583452   606.34894381   598.97145581    -0.05092543     0.00000144    -0.00000144     0.00021264    20.32678451     0.03758904     0.40762151  1971.89330120     0.23862409     0.11782451
     0.77500000   479.98044872   477.08416337    -0.02608920   606.19337986   598.76887765    -0.05094572     0.00000144    -0.00000144     0.00021414    20.32672934     0.03758902     0.40762130  1971.73489974     0.23866674     0.11785639
     0.78000000   483.01102690   480.07750153    -0.02634397   606.03790143   598.56639677    -0.05096221     0.00000144    -0.00000144     0.00021565    20.32667425     0.03758900     0.40762108  1971.57659035     0.23870940     0.11788825
     0.78500000   486.04082779   483.06982741    -0.02659882   605.88245424   598.36395954    -0.05097490     0.00000145    -0.00000144     0.00021716    20.32661939     0.03758898     0.40762086  1971.41837294     0.23875207     0.11792012
     0.79000000   489.06985146   486.06114116    -0.02685372   605.72701735   598.16154529    -0.05098380     0.00000145    -0.00000144     0.00021867    20.32656479     0.03758896     0.40762064  1971.26024746     0.23879476     0.11795199
     0.79500000   492.09809807   489.05144299    -0.02710865   605.57164909   597.95921161    -0.05098891     0.00000145    -0.00000144     0.00022019    20.32651033     0.03758894     0.40762041  1971.10221383     0.23883745     0.11798386
     0.80000000   495.12556829   492.04073363    -0.02736360   605.41649112   597.75709837    -0.05099020     0.00000145    -0.00000144     0.00022170    20.32645562     0.03758892     0.40762019  1970.94427198     0.23888011     0.11801569
     0.80500000   498.15226369   495.02901470    -0.02761854   605.26175942   597.55541877    -0.05098762     0.00000145    -0.00000144     0.00022322    20.32640012     0.03758890     0.40761996  1970.78642177     0.23892267     0.11804744
     0.81000000   501.17818692   498.01628887    -0.02787347   605.10764472   597.35436105    -0.05098112     0.00000145    -0.00000144     0.00022473    20.32634334     0.03758888     0.40761972  1970.62866306     0.23896509     0.11807908
     0.81500000   504.20334129   501.00255946    -0.02812835   604.95421305   597.15399029    -0.05097070     0.00000145    -0.00000144     0.00022625    20.32628512     0.03758886     0.40761949  1970.47099567     0.23900735     0.11811059
     0.82000000   507.22773009   503.98782981    -0.02838317   604.80139671   596.95423956    -0.05095637     0.00000145    -0.00000144     0.00022778    20.32622561     0.03758883     0.40761925  1970.31341942     0.23904947     0.11814198
     0.82500000   510.25135596   506.97210258    -0.02863791   604.64900344   596.75491901    -0.05093817     0.00000145    -0.00000144     0.00022930    20.32616532     0.03758881     0.40761900  1970.15593415     0.23909149     0.11817330
     0.83000000   513.27422046   509.95537936    -0.02889254   604.49681667   596.55581484    -0.05091615     0.00000145    -0.00000144     0.00023082    20.32610480     0.03758879     0.40761876  1969.99853975     0.23913348     0.11820458
     0.83500000   516.29632423   512.93766085    -0.02914706   604.34469574   596.35678821    -0.05089037     0.00000145    -0.00000144     0.00023235    20.32604440     0.03758877     0.40761851  1969.84123613     0.23917547     0.11823585
     0.84000000   519.31766743   515.91894727    -0.02940144   604.19258495   596.15778416    -0.05086082     0.00000145    -0.00000144     0.00023388    20.32598427     0.03758874     0.40761826  1969.68402323     0.23921748     0.11826713
     0.84500000   522.33825014   518.89923877    -0.02965566   604.04050905   595.95882711    -0.05082751     0.00000145    -0.00000144     0.00023541    20.32592435     0.03758872     0.40761800  1969.52690097     0.23925950     0.11829841
     0.85000000   525.35807267   521.87853571    -0.02990971   603.88852389   595.75997215    -0.05079044     0.00000145    -0.00000144     0.00023694    20.32586449     0.03758870     0.40761774  1969.36986930     0.23930152     0.11832968
     0.85500000   528.37713559   524.85683872    -0.03016356   603.73666701   595.56125630    -0.05074958     0.00000145    -0.00000144     0.00023847    20.32580460     0.03758867     0.40761748  1969.21292812     0.23934352     0.11836093
     0.86000000   531.39543958   527.83414853    -0.03041720   603.58495315   595.36269409    -0.05070494     0.00000145    -0.00000144     0.00024001    20.32574463     0.03758865     0.40761722  1969.05607736     0.23938551     0.11839216
     0.86500000   534.41298535   530.81046591    -0.03067061   603.43337552   595.16427881    -0.05065654     0.00000144    -0.00000144     0.00024154    20.32568461     0.03758862     0.40761695  1968.89931692     0.23942748     0.11842337
     0.87000000   537.42977354   533.78579154    -0.03092376   603.28191898   594.96599550    -0.05060436     0.00000144    -0.00000144     0.00024308    20.32562457     0.03758860     0.40761668  1968.74264672     0.23946944     0.11845456
     0.87500000   540.44580473   536.76012607    -0.03117664   603.13057336   594.76783411    -0.05054843     0.00000144    -0.00000143     0.00024462    20.32556455     0.03758857     0.40761641  1968.58606668     0.23951139     0.11848574
     0.88000000   543.46107945   539.73347008    -0.03142924   602.97933458   594.56979062    -0.05048873     0.00000144    -0.00000143     0.00024616    20.32550454     0.03758855     0.40761613  1968.42957672     0.23955334     0.11851690
     0.88500000   546.47559825   542.70582417    -0.03168152   602.82820439   594.37186673    -0.05042529     0.00000144    -0.00000143     0.00024770    20.32544454     0.03758852     0.40761585  1968.27317675     0.23959527     0.11854805
     0.89000000   549.48936168   545.67718895    -0.03193348   602.67718673   594.17406631    -0.05035809     0.00000144    -0.00000143     0.00024925    20.32538455     0.03758850     0.40761556  1968.11686671     0.23963720     0.11857919
     0.89500000   552.50237031   548.64756504    -0.03218510   602.52628410   593.97639181    -0.05028714     0.00000144    -0.00000143     0.00025079    20.32532456     0.03758847     0.40761528  1967.96064650     0.23967911     0.11861030
     0.90000000   555.51462472   551.61695308    -0.03243635   602.37549726   593.77884396    -0.05021244     0.00000143    -0.00000143     0.00025234    20.32526456     0.03758845     0.40761499  1967.80451605     0.23972102     0.11864140
     0.90500000   558.52612548   554.58535369    -0.03268722   602.22482533   593.58142188    -0.05013400     0.00000143    -0.00000142     0.00025389    20.32520456     0.03758842     0.40761469  1967.64847528     0.23976291     0.11867249
     0.91000000   561.53687316   557.55276751    -0.03293768   602.07426697   593.38412425    -0.05005182     0.00000143    -0.00000142     0.00025544    20.32514456     0.03758839     0.40761440  1967.49252410     0.23980480     0.11870356
     0.91500000   564.54686833   560.51919514    -0.03318773   601.92382163   593.18695049    -0.04996590     0.00000143    -0.00000142     0.00025700    20.32508456     0.03758836     0.40761410  1967.33666243     0.23984667     0.11873461
     0.92000000   567.55611156   563.48463722    -0.03343734   601.77348963   592.98990092    -0.04987625     0.00000143    -0.00000142     0.00025855    20.32502456     0.03758834     0.40761380  1967.18089020     0.23988854     0.11876565
     0.92500000   570.56460342   566.44909436    -0.03368648   601.62327206   592.79297659    -0.04978286     0.00000142    -0.00000141     0.00026011    20.32496456     0.03758831     0.40761349  1967.02520732     0.23993039     0.11879667
