           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0
    15.34500000  7689.69570140  6667.76331473    55.79158497   434.27296964   305.01821960    10.56885813    -0.00113260     0.00125330     0.01286313    19.50063616     0.02813121     0.30412581  1685.13071928
    15.35000000  7691.86699695  6669.28823919    55.84444441   434.24525133   304.95156508    10.57491526    -0.00113357     0.00125441     0.01287097    19.50053616     0.02812743     0.30408441  1685.06485695
    15.35500000  7694.03815393  6670.81283040    55.89733413   434.21754012   304.88491915    10.58097347    -0.00113455     0.00125553     0.01287881    19.50043616     0.02812364     0.30404301  1684.99900535
    15.36000000  7696.20917236  6672.33708840    55.95025414   434.18983599   304.81828181    10.58703278    -0.00113553     0.00125665     0.01288665    19.50033616     0.02811986     0.30400161  1684.93316448
    15.36500000  7698.38005230  6673.86101323    56.00320446   434.16213895   304.75165305    10.59309317    -0.00113651     0.00125777     0.01289450    19.50023616     0.02811608     0.30396020  1684.86733432
    15.37000000  7700.55079376  6675.38460494    56.05618508   434.13444899   304.68503287    10.59915466    -0.00113748     0.00125890     0.01290235    19.50013616     0.02811229     0.30391879  1684.80151488
    15.37500000  7702.72139680  6676.90786357    56.10919600   434.10676610   304.61842126    10.60521723    -0.00113846     0.00126002     0.01291021    19.50003616     0.02810851     0.30387737  1684.73570614
    15.38000000  7704.89186144  6678.43078917    56.16223725   434.07909028   304.55181823    10.61128089    -0.00113944     0.00126114     0.01291807    19.49993616     0.02810472     0.30383595  1684.66990809
    15.38500000  7707.06218771  6679.95338177    56.21530882   434.05142154   304.48522376    10.61734565    -0.00114042     0.00126226     0.01292593    19.49983616     0.02810094     0.30379452  1684.60412073
    15.39000000  7709.23237566  6681.47564142    56.26841071   434.02375985   304.41863786    10.62341149    -0.00114140     0.00126339     0.01293379    19.49973616     0.02809715     0.30375309  1684.53834405
    15.39500000  7711.40242532  6682.99756816    56.32154293   433.99610523   304.35206051    10.62947841    -0.00114238     0.00126451     0.01294166    19.49963616     0.02809336     0.30371165  1684.47257804
    15.40000000  7713.57233673  6684.51916204    56.37470549   433.96845767   304.28549172    10.63554643    -0.00114337     0.00126564     0.01294952    19.49953616     0.02808958     0.30367021  1684.40682270
    15.40500000  7715.74210991  6686.04042309    56.42789840   433.94081716   304.21893148    10.64161553    -0.00114435     0.00126676     0.01295740    19.49943616     0.02808579     0.30362877  1684.34107802
    15.41000000  7717.91174491  6687.56135137    56.48112165   433.91318370   304.15237978    10.64768572    -0.00114533     0.00126789     0.01296527    19.49933616     0.02808200     0.30358732  1684.27534398
    15.41500000  7720.08124176  6689.08194691    56.53437526   433.88555729   304.08583663    10.65375700    -0.00114631     0.00126901     0.01297315    19.49923616     0.02807821     0.30354586  1684.20962059
    15.42000000  7722.25060050  6690.60220975    56.58765922   433.85793792   304.01930202    10.65982936    -0.00114730     0.00127014     0.01298103    19.49913616     0.02807442     0.30350440  1684.14390783
    15.42500000  7724.41982115  6692.12213994    56.64097355   433.83032559   303.95277594    10.66590281    -0.00114828     0.00127127     0.01298891    19.49903616     0.02807063     0.30346294  1684.07820569
    15.43000000  7726.58890376  6693.64173752    56.69431825   433.80272029   303.88625839    10.67197734    -0.00114927     0.00127240     0.01299680    19.49893616     0.02806684     0.30342147  1684.01251418
    15.43500000  7728.75784837  6695.16100254    56.74769333   433.77512202   303.81974936    10.67805296    -0.00115025     0.00127353     0.01300469    19.49883616     0.02806305     0.30338000  1683.94683328
    15.44000000  7730.92665500  6696.67993503    56.80109878   433.74753079   303.75324886    10.68412966    -0.00115124     0.00127466     0.01301258    19.49873616     0.02805926     0.30333852  1683.88116298
    15.44500000  7733.09532369  6698.19853504    56.85453463   433.71994657   303.68675688    10.69020745    -0.00115222     0.00127579     0.01302048    19.49863616     0.02805547     0.30329704  1683.81550328
    15.45000000  7735.26385447  6699.71680261    56.90800086   433.69236938   303.62027341    10.69628632    -0.00115321     0.00127692     0.01302837    19.49853616     0.02805168     0.30325555  1683.74985416
    15.45500000  7737.43224739  6701.23473779    56.96149749   433.66479920   303.55379845    10.70236627    -0.00115420     0.00127805     0.01303627    19.49843616     0.02804789     0.30321406  1683.68421563
    15.46000000  7739.60050248  6702.75234061    57.01502452   433.63723604   303.48733199    10.70844731    -0.00115519     0.00127919     0.01304418    19.49833616     0.02804410     0.30317256  1683.61858767
    15.46500000  7741.76861976  6704.26961112    57.06858197   433.60967989   303.42087404    10.71452943    -0.00115618     0.00128032     0.01305208    19.49823616     0.02804031     0.30313106  1683.55297028
    15.47000000  7743.93659929  6705.78654937    57.12216982   433.58213074   303.35442458    10.72061263    -0.00115716     0.00128145     0.01305999    19.49813616     0.02803651     0.30308956  1683.48736345
    15.47500000  7746.10444108  6707.30315538    57.17578809   433.55458859   303.28798362    10.72669692    -0.00115815     0.00128259     0.01306791    19.49803616     0.02803272     0.30304805  1683.42176716
    15.48000000  7748.27214519  6708.81942922    57.22943679   433.52705345   303.22155115    10.73278228    -0.00115914     0.00128372     0.01307582    19.49793616     0.02802893     0.30300653  1683.35618143
    15.48500000  7750.43971163  6710.33537091    57.28311592   433.49952529   303.15512716    10.73886873    -0.00116013     0.00128486     0.01308374    19.49783616     0.02802513     0.30296501  1683.29060622
    15.49000000  7752.60714045  6711.85098050    57.33682548   433.47200413   303.08871165    10.74495626    -0.00116113     0.00128600     0.01309166    19.49773616     0.02802134     0.30292349  1683.22504155
    15.49500000  7754.77443168  6713.36625804    57.39056548   433.44448996   303.02230462    10.75104487    -0.00116212     0.00128713     0.01309958    19.49763616     0.02801754     0.30288196  1683.15948739
    15.50000000  7756.94158536  6714.88120356    57.44433593   433.41698277   302.95590607    10.75713456    -0.00116311     0.00128827     0.01310751    19.49753616     0.02801375     0.30284043  1683.09394375
    15.50500000  7759.10860152  6716.39581711    57.49813683   433.38948256   302.88951598    10.76322533    -0.00116410     0.00128941     0.01311544    19.49743616     0.02800995     0.30279889  1683.02841062
    15.51000000  7761.27548020  6717.91009874    57.55196819   433.36198932   302.82313436    10.76931718    -0.00116510     0.00129055     0.01312337    19.49733616     0.02800615     0.30275735  1682.96288798
    15.51500000  7763.44222143  6719.42404847    57.60583000   433.33450306   302.75676120    10.77541010    -0.00116609     0.00129169     0.01313131    19.49723616     0.02800236     0.30271580  1682.89737584
    15.52000000  7765.60882524  6720.93766636    57.65972229   433.30702377   302.69039649    10.78150411    -0.00116708     0.00129283     0.01313925    19.49713616     0.02799856     0.30267425  1682.83187417
    15.52500000  7767.77529168  6722.45095245    57.71364505   433.27955144   302.62404024    10.78759920    -0.00116808     0.00129397     0.01314719    19.49703616     0.02799476     0.30263270  1682.76638299
    15.53000000  7769.94162077  6723.96390678    57.76759828   433.25208608   302.55769244    10.79369536    -0.00116907     0.00129511     0.01315513    19.49693616     0.02799097     0.30259114  1682.70090227
    15.53500000  7772.10781255  6725.47652939    57.82158200   433.22462767   302.49135308    10.79979260    -0.00117007     0.00129626     0.01316308    19.49683616     0.02798717     0.30254957  1682.63543201
    15.54000000  7774.27386705  6726.98882032    57.87559621   433.19717622   302.42502217    10.80589092    -0.00117107     0.00129740     0.01317103    19.49673616     0.02798337     0.30250800  1682.56997221
    15.54500000  7776.43978432  6728.50077962    57.92964091   433.16973171   302.35869969    10.81199032    -0.00117206     0.00129854     0.01317898    19.49663616     0.02797957     0.30246643  1682.50452285
    15.55000000  7778.60556438  6730.01240733    57.98371612   433.14229416   302.29238564    10.81809079    -0.00117306     0.00129969     0.01318694    19.49653616     0.02797577     0.30242485  1682.43908393
    15.55500000  7780.77120727  6731.52370350    58.03782182   433.11486355   302.22608003    10.82419234    -0.00117406     0.00130083     0.01319490    19.49643616     0.02797197     0.30238327  1682.37365544
    15.56000000  7782.93671303  6733.03466815    58.09195804   433.08743988   302.15978284    10.83029496    -0.00117506     0.00130198     0.01320286    19.49633616     0.02796817     0.30234168  1682.30823737
    15.56500000  7785.10208169  6734.54530134    58.14612477   433.06002314   302.09349406    10.83639866    -0.00117606     0.00130313     0.01321082    19.49623616     0.02796437     0.30230009  1682.24282972
    15.57000000  7787.26731327  6736.05560310    58.20032203   433.03261334   302.02721371    10.84250344    -0.00117706     0.00130427     0.01321879    19.49613616     0.02796057     0.30225849  1682.17743248
    15.57500000  7789.43240783  6737.56557349    58.25454981   433.00521047   301.96094177    10.84860929    -0.00117806     0.00130542     0.01322676    19.49603616     0.02795677     0.30221689  1682.11204564
    15.58000000  7791.59736539  6739.07521254    58.30880812   432.97781452   301.89467824    10.85471621    -0.00117906     0.00130657     0.01323474    19.49593616     0.02795296     0.30217529  1682.04666919
    15.58500000  7793.76218599  6740.58452028    58.36309697   432.95042549   301.82842311    10.86082421    -0.00118006     0.00130772     0.01324271    19.49583616     0.02794916     0.30213368  1681.98130313
    15.59000000  7795.92686966  6742.09349678    58.41741637   432.92304339   301.76217638    10.86693329    -0.00118106     0.00130887     0.01325069    19.49573616     0.02794536     0.30209206  1681.91594745
    15.59500000  7798.09141643  6743.60214206    58.47176631   432.89566819   301.69593806    10.87304343    -0.00118206     0.00131002     0.01325867    19.49563616     0.02794155     0.30205044  1681.85060214
    15.60000000  7800.25582635  6745.11045617    58.52614680   432.86829991   301.62970812    10.87915465    -0.00118307     0.00131117     0.01326666    19.49553616     0.02793775     0.30200882  1681.78526719
    15.60500000  7802.42009944  6746.61843916    58.58055786   432.84093854   301.56348657    10.88526695    -0.00118407     0.00131232     0.01327465    19.49543616     0.02793395     0.30196719  1681.71994260
    15.61000000  7804.58423575  6748.12609105    58.63499948   432.81358407   301.49727341    10.89138031    -0.00118507     0.00131348     0.01328264    19.49533616     0.02793014     0.30192556  1681.65462835
    15.61500000  7806.74823530  6749.63341191    58.68947166   432.78623650   301.43106863    10.89749475    -0.00118608     0.00131463     0.01329063    19.49523616     0.02792634     0.30188392  1681.58932445
    15.62000000  7808.91209812  6751.14040175    58.74397442   432.75889582   301.36487222    10.90361026    -0.00118708     0.00131578     0.01329863    19.49513616     0.02792253     0.30184227  1681.52403088
    15.62500000  7811.07582426  6752.64706064    58.79850777   432.73156204   301.29868419    10.90972684    -0.00118809     0.00131694     0.01330663    19.49503616     0.02791873     0.30180063  1681.45874764
    15.63000000  7813.23941375  6754.15338861    58.85307169   432.70423515   301.23250453    10.91584449    -0.00118909     0.00131809     0.01331463    19.49493616     0.02791492     0.30175898  1681.39347472
    15.63500000  7815.40286663  6755.65938570    58.90766621   432.67691514   301.16633324    10.92196321    -0.00119010     0.00131925     0.01332263    19.49483616     0.02791111     0.30171732  1681.32821211
    15.64000000  7817.56618292  6757.16505196    58.96229133   432.64960202   301.10017030    10.92808300    -0.00119111     0.00132040     0.01333064    19.49473616     0.02790731     0.30167566  1681.26295980
    15.64500000  7819.72936266  6758.67038742    59.01694705   432.62229577   301.03401572    10.93420386    -0.00119212     0.00132156     0.01333865    19.49463616     0.02790350     0.30163399  1681.19771779
    15.65000000  7821.89240589  6760.17539213    59.07163337   432.59499640   300.96786950    10.94032579    -0.00119312     0.00132272     0.01334667    19.49453616     0.02789969     0.30159232  1681.13248607
    15.65500000  7824.05531263  6761.68006613    59.12635031   432.56770390   300.90173162    10.94644879    -0.00119413     0.00132388     0.01335468    19.49443616     0.02789588     0.30155065  1681.06726463
    15.66000000  7826.21808294  6763.18440946    59.18109786   432.54041827   300.83560209    10.95257286    -0.00119514     0.00132504     0.01336270    19.49433616     0.02789207     0.30150897  1681.00205346
    15.66500000  7828.38071683  6764.68842216    59.23587604   432.51313951   300.76948090    10.95869800    -0.00119615     0.00132620     0.01337073    19.49423616     0.02788826     0.30146729  1680.93685257
    15.67000000  7830.54321434  6766.19210428    59.29068484   432.48586760   300.70336805    10.96482420    -0.00119716     0.00132736     0.01337875    19.49413616     0.02788445     0.30142560  1680.87166193
    15.67500000  7832.70557552  6767.69545586    59.34552428   432.45860255   300.63726353    10.97095148    -0.00119817     0.00132852     0.01338678    19.49403616     0.02788064     0.30138391  1680.80648154
    15.68000000  7834.86780038  6769.19847693    59.40039436   432.43134436   300.57116735    10.97707982    -0.00119918     0.00132968     0.01339481    19.49393616     0.02787683     0.30134221  1680.74131140
    15.68500000  7837.02988897  6770.70116754    59.45529508   432.40409301   300.50507948    10.98320922    -0.00120020     0.00133084     0.01340285    19.49383616     0.02787302     0.30130051  1680.67615150
    15.69000000  7839.19184132  6772.20352774    59.51022645   432.37684851   300.43899994    10.98933970    -0.00120121     0.00133201     0.01341088    19.49373616     0.02786921     0.30125880  1680.61100183
    15.69500000  7841.35365747  6773.70555756    59.56518848   432.34961086   300.37292872    10.99547124    -0.00120222     0.00133317     0.01341892    19.49363616     0.02786540     0.30121709  1680.54586238
    15.70000000  7843.51533744  6775.20725704    59.62018117   432.32238004   300.30686581    11.00160385    -0.00120324     0.00133433     0.01342697    19.49353616     0.02786159     0.30117537  1680.48073314
    15.70500000  7845.67688128  6776.70862623    59.67520452   432.29515606   300.24081121    11.00773752    -0.00120425     0.00133550     0.01343501    19.49343616     0.02785777     0.30113365  1680.41561412
    15.71000000  7847.83828901  6778.20966517    59.73025854   432.26793891   300.17476492    11.01387226    -0.00120526     0.00133666     0.01344306    19.49333616     0.02785396     0.30109193  1680.35050529
    15.71500000  7849.99956068  6779.71037389    59.78534324   432.24072859   300.10872693    11.02000806    -0.00120628     0.00133783     0.01345112    19.49323616     0.02785015     0.30105020  1680.28540666
    15.72000000  7852.16069631  6781.21075245    59.84045862   432.21352509   300.04269723    11.02614492    -0.00120729     0.00133900     0.01345917    19.49313616     0.02784633     0.30100846  1680.22031821
    15.72500000  7854.32169594  6782.71080088    59.89560469   432.18632842   299.97667583    11.03228286    -0.00120831     0.00134017     0.01346723    19.49303616     0.02784252     0.30096672  1680.15523994
    15.73000000  7856.48255961  6784.21051922    59.95078146   432.15913856   299.91066273    11.03842185    -0.00120933     0.00134133     0.01347529    19.49293616     0.02783871     0.30092498  1680.09017184
    15.73500000  7858.64328734  6785.70990752    60.00598891   432.13195552   299.84465790    11.04456191    -0.00121034     0.00134250     0.01348335    19.49283616     0.02783489     0.30088323  1680.02511391
    15.74000000  7860.80387917  6787.20896581    60.06122708   432.10477929   299.77866136    11.05070303    -0.00121136     0.00134367     0.01349142    19.49273616     0.02783108     0.30084148  1679.96006613
    15.74500000  7862.96433514  6788.70769415    60.11649595   432.07760986   299.71267310    11.05684521    -0.00121238     0.00134484     0.01349949    19.49263616     0.02782726     0.30079972  1679.89502851
    15.75000000  7865.12465528  6790.20609256    60.17179553   432.05044724   299.64669312    11.06298846    -0.00121340     0.00134601     0.01350756    19.49253616     0.02782344     0.30075796  1679.83000102
    15.75500000  7867.28483963  6791.70416109    60.22712583   432.02329142   299.58072140    11.06913277    -0.00121442     0.00134719     0.01351564    19.49243616     0.02781963     0.30071620  1679.76498367
    15.76000000  7869.44488821  6793.20189979    60.28248686   431.99614240   299.51475795    11.07527814    -0.00121544     0.00134836     0.01352371    19.49233616     0.02781581     0.30067443  1679.69997645
    15.76500000  7871.60480106  6794.69930868    60.33787862   431.96900017   299.44880276    11.08142457    -0.00121646     0.00134953     0.01353179    19.49223616     0.02781199     0.30063265  1679.63497934
    15.77000000  7873.76457822  6796.19638783    60.39330111   431.94186473   299.38285584    11.08757206    -0.00121748     0.00135071     0.01353988    19.49213616     0.02780817     0.30059087  1679.56999235
    15.77500000  7875.92421972  6797.69313726    60.44875434   431.91473608   299.31691717    11.09372062    -0.00121850     0.00135188     0.01354797    19.49203616     0.02780436     0.30054909  1679.50501547
    15.78000000  7878.08372559  6799.18955701    60.50423831   431.88761420   299.25098675    11.09987023    -0.00121952     0.00135305     0.01355606    19.49193616     0.02780054     0.30050730  1679.44004868
    15.78500000  7880.24309587  6800.68564714    60.55975304   431.86049911   299.18506457    11.10602090    -0.00122055     0.00135423     0.01356415    19.49183616     0.02779672     0.30046550  1679.37509198
    15.79000000  7882.40233060  6802.18140767    60.61529853   431.83339079   299.11915064    11.11217264    -0.00122157     0.00135541     0.01357224    19.49173616     0.02779290     0.30042371  1679.31014537
    15.79500000  7884.56142979  6803.67683866    60.67087477   431.80628925   299.05324495    11.11832543    -0.00122259     0.00135658     0.01358034    19.49163616     0.02778908     0.30038190  1679.24520883
    15.80000000  7886.72039350  6805.17194014    60.72648178   431.77919447   298.98734750    11.12447928    -0.00122362     0.00135776     0.01358844    19.49153616     0.02778526     0.30034009  1679.18028236
    15.80500000  7888.87922175  6806.66671215    60.78211956   431.75210646   298.92145828    11.13063419    -0.00122464     0.00135894     0.01359655    19.49143616     0.02778144     0.30029828  1679.11536595
    15.81000000  7891.03791458  6808.16115473    60.83778813   431.72502521   298.85557728    11.13679016    -0.00122567     0.00136012     0.01360466    19.49133616     0.02777761     0.30025647  1679.05045960
    15.81500000  7893.19647201  6809.65526793    60.89348747   431.69795072   298.78970451    11.14294718    -0.00122669     0.00136130     0.01361277    19.49123616     0.02777379     0.30021465  1678.98556329
    15.82000000  7895.35489409  6811.14905179    60.94921760   431.67088298   298.72383996    11.14910526    -0.00122772     0.00136248     0.01362088    19.49113616     0.02776997     0.30017282  1678.92067702
    15.82500000  7897.51318085  6812.64250635    61.00497852   431.64382199   298.65798363    11.15526440    -0.00122875     0.00136366     0.01362900    19.49103616     0.02776615     0.30013099  1678.85580079
    15.83000000  7899.67133233  6814.13563164    61.06077024   431.61676775   298.59213551    11.16142460    -0.00122977     0.00136484     0.01363712    19.49093616     0.02776232     0.30008915  1678.79093458
    15.83500000  7901.82934854  6815.62842772    61.11659277   431.58972025   298.52629560    11.16758585    -0.00123080     0.00136602     0.01364524    19.49083616     0.02775850     0.30004732  1678.72607838
    15.84000000  7903.98722954  6817.12089461    61.17244610   431.56267950   298.46046389    11.17374816    -0.00123183     0.00136721     0.01365336    19.49073616     0.02775468     0.30000547  1678.66123220
    15.84500000  7906.14497535  6818.61303237    61.22833025   431.53564548   298.39464038    11.17991153    -0.00123286     0.00136839     0.01366149    19.49063616     0.02775085     0.29996362  1678.59639602
    15.85000000  7908.30258601  6820.10484103    61.28424522   431.50861819   298.32882507    11.18607595    -0.00123389     0.00136958     0.01366962    19.49053616     0.02774703     0.29992177  1678.53156984
    15.85500000  7910.46006154  6821.59632063    61.34019101   431.48159764   298.26301796    11.19224142    -0.00123492     0.00137076     0.01367775    19.49043616     0.02774320     0.29987991  1678.46675364
    15.86000000  7912.61740199  6823.08747122    61.39616764   431.45458381   298.19721903    11.19840795    -0.00123595     0.00137195     0.01368589    19.49033616     0.02773938     0.29983805  1678.40194743
    15.86500000  7914.77460739  6824.57829284    61.45217510   431.42757670   298.13142829    11.20457553    -0.00123698     0.00137313     0.01369403    19.49023616     0.02773555     0.29979618  1678.33715119
    15.87000000  7916.93167777  6826.06878552    61.50821339   431.40057632   298.06564573    11.21074417    -0.00123801     0.00137432     0.01370217    19.49013616     0.02773173     0.29975431  1678.27236492
    15.87500000  7919.08861317  6827.55894931    61.56428254   431.37358265   297.99987135    11.21691386    -0.00123905     0.00137551     0.01371032    19.49003616     0.02772790     0.29971243  1678.20758861
    15.88000000  7921.24541361  6829.04878425    61.62038254   431.34659569   297.93410514    11.22308461    -0.00124008     0.00137670     0.01371847    19.48993616     0.02772407     0.29967055  1678.14282225
    15.88500000  7923.40207913  6830.53829037    61.67651339   431.31961544   297.86834711    11.22925640    -0.00124111     0.00137788     0.01372662    19.48983616     0.02772024     0.29962867  1678.07806583
    15.89000000  7925.55860977  6832.02746773    61.73267510   431.29264190   297.80259724    11.23542925    -0.00124215     0.00137907     0.01373477    19.48973616     0.02771642     0.29958678  1678.01331935
    15.89500000  7927.71500556  6833.51631636    61.78886768   431.26567506   297.73685553    11.24160316    -0.00124318     0.00138026     0.01374293    19.48963616     0.02771259     0.29954488  1677.94858281
    15.90000000  7929.87126654  6835.00483630    61.84509113   431.23871491   297.67112198    11.24777811    -0.00124422     0.00138146     0.01375109    19.48953616     0.02770876     0.29950299  1677.88385618
    15.90500000  7932.02739272  6836.49302759    61.90134546   431.21176147   297.60539658    11.25395411    -0.00124525     0.00138265     0.01375925    19.48943616     0.02770493     0.29946108  1677.81913948
    15.91000000  7934.18338416  6837.98089028    61.95763068   431.18481471   297.53967934    11.26013117    -0.00124629     0.00138384     0.01376742    19.48933616     0.02770110     0.29941917  1677.75443268
    15.91500000  7936.33924088  6839.46842440    62.01394678   431.15787464   297.47397024    11.26630928    -0.00124732     0.00138503     0.01377559    19.48923616     0.02769727     0.29937726  1677.68973578
    15.92000000  7938.49496292  6840.95562999    62.07029377   431.13094126   297.40826929    11.27248843    -0.00124836     0.00138623     0.01378376    19.48913616     0.02769344     0.29933534  1677.62504878
    15.92500000  7940.65055031  6842.44250711    62.12667166   431.10401456   297.34257648    11.27866864    -0.00124940     0.00138742     0.01379193    19.48903616     0.02768961     0.29929342  1677.56037167
    15.93000000  7942.80600308  6843.92905577    62.18308046   431.07709453   297.27689180    11.28484990    -0.00125044     0.00138862     0.01380011    19.48893616     0.02768578     0.29925150  1677.49570443
    15.93500000  7944.96132126  6845.41527604    62.23952016   431.05018118   297.21121525    11.29103220    -0.00125148     0.00138981     0.01380829    19.48883616     0.02768194     0.29920956  1677.43104707
    15.94000000  7947.11650490  6846.90116794    62.29599078   431.02327451   297.14554684    11.29721556    -0.00125251     0.00139101     0.01381648    19.48873616     0.02767811     0.29916763  1677.36639957
    15.94500000  7949.27155402  6848.38673152    62.35249232   430.99637450   297.07988654    11.30339996    -0.00125355     0.00139221     0.01382466    19.48863616     0.02767428     0.29912569  1677.30176194
    15.95000000  7951.42646866  6849.87196682    62.40902478   430.96948115   297.01423437    11.30958541    -0.00125459     0.00139340     0.01383285    19.48853616     0.02767045     0.29908374  1677.23713415
    15.95500000  7953.58124884  6851.35687388    62.46558818   430.94259446   296.94859032    11.31577191    -0.00125564     0.00139460     0.01384104    19.48843616     0.02766661     0.29904179  1677.17251621
    15.96000000  7955.73589461  6852.84145273    62.52218251   430.91571443   296.88295437    11.32195946    -0.00125668     0.00139580     0.01384924    19.48833616     0.02766278     0.29899984  1677.10790811
    15.96500000  7957.89040600  6854.32570343    62.57880777   430.88884106   296.81732654    11.32814805    -0.00125772     0.00139700     0.01385744    19.48823616     0.02765894     0.29895788  1677.04330983
    15.97000000  7960.04478303  6855.80962601    62.63546399   430.86197433   296.75170681    11.33433770    -0.00125876     0.00139820     0.01386564    19.48813616     0.02765511     0.29891592  1676.97872138
    15.97500000  7962.19902575  6857.29322052    62.69215115   430.83511425   296.68609519    11.34052838    -0.00125980     0.00139940     0.01387384    19.48803616     0.02765127     0.29887395  1676.91414274
    15.98000000  7964.35313419  6858.77648698    62.74886927   430.80826082   296.62049166    11.34672012    -0.00126085     0.00140060     0.01388205    19.48793616     0.02764744     0.29883198  1676.84957391
    15.98500000  7966.50710837  6860.25942545    62.80561836   430.78141402   296.55489622    11.35291290    -0.00126189     0.00140181     0.01389026    19.48783616     0.02764360     0.29879000  1676.78501489
    15.99000000  7968.66094834  6861.74203595    62.86239840   430.75457387   296.48930888    11.35910672    -0.00126294     0.00140301     0.01389847    19.48773616     0.02763977     0.29874802  1676.72046565
    15.99500000  7970.81465412  6863.22431855    62.91920942   430.72774034   296.42372962    11.36530159    -0.00126398     0.00140421     0.01390669    19.48763616     0.02763593     0.29870603  1676.65592621
    16.00000000  7972.96822575  6864.70627326    62.97605142   430.70091344   296.35815845    11.37149751    -0.00126503     0.00140542     0.01391491    19.48753616     0.02763209     0.29866404  1676.59139654
    16.00500000  7975.12166327  6866.18790015    63.03292440   430.67409317   296.29259535    11.37769447    -0.00126607     0.00140662     0.01392313    19.48743616     0.02762826     0.29862205  1676.52687664
    16.01000000  7977.27496670  6867.66919923    63.08982837   430.64727953   296.22704033    11.38389247    -0.00126712     0.00140783     0.01393135    19.48733616     0.02762442     0.29858005  1676.46236651
    16.01500000  7979.42813607  6869.15017056    63.14676333   430.62047250   296.16149338    11.39009152    -0.00126817     0.00140903     0.01393958    19.48723616     0.02762058     0.29853804  1676.39786614
    16.02000000  7981.58117143  6870.63081418    63.20372929   430.59367209   296.09595450    11.39629161    -0.00126922     0.00141024     0.01394781    19.48713616     0.02761674     0.29849604  1676.33337552
    16.02500000  7983.73407280  6872.11113012    63.26072625   430.56687829   296.03042368    11.40249274    -0.00127026     0.00141145     0.01395605    19.48703616     0.02761290     0.29845402  1676.26889465
    16.03000000  7985.88684022  6873.59111843    63.31775421   430.54009110   295.96490092    11.40869492    -0.00127131     0.00141266     0.01396428    19.48693616     0.02760906     0.29841200  1676.20442351
    16.03500000  7988.03947373  6875.07077914    63.37481320   430.51331052   295.89938622    11.41489813    -0.00127236     0.00141387     0.01397252    19.48683616     0.02760522     0.29836998  1676.13996210
    16.04000000  7990.19197334  6876.55011230    63.43190320   430.48653654   295.83387957    11.42110239    -0.00127341     0.00141508     0.01398076    19.48673616     0.02760138     0.29832795  1676.07551041
    16.04500000  7992.34433910  6878.02911795    63.48902422   430.45976915   295.76838097    11.42730770    -0.00127446     0.00141629     0.01398901    19.48663616     0.02759754     0.29828592  1676.01106844
    16.05000000  7994.49657104  6879.50779613    63.54617628   430.43300837   295.70289042    11.43351404    -0.00127552     0.00141750     0.01399726    19.48653616     0.02759370     0.29824389  1675.94663617
    16.05500000  7996.64866920  6880.98614687    63.60335936   430.40625417   295.63740790    11.43972142    -0.00127657     0.00141871     0.01400551    19.48643616     0.02758986     0.29820184  1675.88221361
    16.06000000  7998.80063360  6882.46417022    63.66057349   430.37950657   295.57193343    11.44592985    -0.00127762     0.00141992     0.01401376    19.48633616     0.02758601     0.29815980  1675.81780074
    16.06500000  8000.95246427  6883.94186622    63.71781866   430.35276555   295.50646698    11.45213931    -0.00127867     0.00142114     0.01402202    19.48623616     0.02758217     0.29811775  1675.75339756
    16.07000000  8003.10416126  6885.41923490    63.77509489   430.32603111   295.44100857    11.45834982    -0.00127973     0.00142235     0.01403028    19.48613616     0.02757833     0.29807569  1675.68900406
    16.07500000  8005.25572460  6886.89627632    63.83240216   430.29930325   295.37555819    11.46456136    -0.00128078     0.00142356     0.01403854    19.48603616     0.02757448     0.29803364  1675.62462023
    16.08000000  8007.40715431  6888.37299050    63.88974050   430.27258196   295.31011582    11.47077394    -0.00128183     0.00142478     0.01404681    19.48593616     0.02757064     0.29799157  1675.56024606
    16.08500000  8009.55845043  6889.84937749    63.94710991   430.24586725   295.24468148    11.47698756    -0.00128289     0.00142600     0.01405508    19.48583616     0.02756680     0.29794950  1675.49588156
    16.09000000  8011.70961299  6891.32543733    64.00451038   430.21915911   295.17925515    11.48320222    -0.00128394     0.00142721     0.01406335    19.48573616     0.02756295     0.29790743  1675.43152670
    16.09500000  8013.86064203  6892.80117005    64.06194193   430.19245753   295.11383683    11.48941792    -0.00128500     0.00142843     0.01407162    19.48563616     0.02755911     0.29786535  1675.36718149
    16.10000000  8016.01153758  6894.27657571    64.11940456   430.16576251   295.04842652    11.49563466    -0.00128606     0.00142965     0.01407990    19.48553616     0.02755526     0.29782327  1675.30284592
    16.10500000  8018.16229966  6895.75165433    64.17689828   430.13907405   294.98302422    11.50185243    -0.00128711     0.00143087     0.01408818    19.48543616     0.02755141     0.29778118  1675.23851998
    16.11000000  8020.31292833  6897.22640596    64.23442309   430.11239214   294.91762991    11.50807124    -0.00128817     0.00143209     0.01409646    19.48533616     0.02754757     0.29773909  1675.17420366
    16.11500000  8022.46342360  6898.70083064    64.29197899   430.08571679   294.85224360    11.51429109    -0.00128923     0.00143331     0.01410475    19.48523616     0.02754372     0.29769700  1675.10989695
    16.12000000  8024.61378551  6900.17492841    64.34956600   430.05904799   294.78686528    11.52051197    -0.00129029     0.00143453     0.01411304    19.48513616     0.02753987     0.29765490  1675.04559986
